18.488830 44.196542 27.048888
18.165023 43.561623 29.368808
18.402875 44.435609 29.632579
36.413256 23.591640 20.523160
35.500165 23.414706 21.280168
37.359184 22.901732 20.263651
37.216008 24.268562 21.649644
36.270080 24.958471 21.909153
38.129099 24.445496 20.892637
38.018761 24.945483 22.776128
37.105671 24.768549 23.533135
38.964690 24.255575 22.516619
38.821514 25.622405 23.902612
37.875585 26.312313 24.162121
39.734604 25.799339 23.145604
39.624267 26.299326 25.029095
38.711176 26.122392 25.786103
40.570195 25.609417 24.769586
40.427019 26.976248 26.155579
39.481091 27.666156 26.415088
41.340110 27.153182 25.398572
41.229772 27.653169 27.282063
40.316682 27.476234 28.039070
42.175701 26.963260 27.022554
42.032525 28.330090 28.408546
41.086596 29.019999 28.668055
42.945615 28.507025 27.651539
37.972788 26.159064 22.079630
36.926488 27.048225 22.290932
36.347099 27.006923 21.252181
37.473038 27.956371 22.832184
35.932729 26.550437 23.298231
35.291776 25.294327 22.759931
34.465286 24.836162 23.624222
34.744238 25.548242 21.630450
36.170808 24.365543 22.691638
36.542820 26.349269 24.515490
35.545777 25.938166 25.473039
35.005794 24.856652 25.031286
36.131733 25.806100 26.611289
34.492909 27.000696 25.584841
33.906953 27.132762 24.446591
35.032892 28.082210 26.026594
33.246606 26.486817 26.781777
32.647355 25.265871 26.301996
33.898398 26.320813 28.057555
32.275731 27.612500 26.797200
31.609941 27.367326 27.418983
29.930462 23.385871 32.450087
30.837831 23.874239 33.063502
29.390974 22.321203 32.566428
30.933440 22.769172 31.457455
31.472929 23.833840 31.341114
30.026072 22.280804 30.844040
31.936419 22.152474 30.464824
32.843788 22.640843 31.078238
31.396930 21.087807 30.581164
32.939397 21.535776 29.472192
33.478885 22.600444 29.355851
32.032028 21.047407 28.858777
33.942375 20.919078 28.479560
34.849744 21.407446 29.092975
33.402887 19.854410 28.595901
34.945354 20.302379 27.486928
35.484842 21.367047 27.370587
34.037985 19.814011 26.873513
35.948332 19.685681 26.494296
36.855701 20.174050 27.107711
35.408844 18.621013 26.610637
36.951310 19.068983 25.501665
37.490798 20.133650 25.385324
36.043941 18.580614 24.888250
31.421386 22.959293 29.443165
31.960305 24.217584 29.205955
31.072977 24.938223 29.537209
32.479752 24.073244 28.144946
33.087832 24.553798 30.136354
32.548492 24.605339 31.545203
33.506493 24.856702 32.357023
31.602903 25.466832 31.605965
32.179101 23.431898 31.900992
34.111575 23.644251 29.998245
35.202315 24.038094 30.855668
34.756444 24.067174 32.062628
36.163219 23.202195 30.670366
35.667658 25.411645 30.472506
34.706754 26.247544 30.657809
36.113529 25.382565 29.265546
37.031082 25.903950 31.544285
36.543845 25.923455 32.901569
38.106928 24.962366 31.354611
37.393267 27.263891 31.065347
38.108164 27.545663 31.612637
36.855256 12.268887 6.668544
